method,initial_length,final_length,best_length,relative_improvement,num_steps,runtime_sec,instance_id,num_nodes,distribution,count_stop,count_two_opt,count_swap,count_relocate,count_perturb_two_opt,total_reward,eval_distribution,eval_num_nodes
nearest_neighbor,7.8237460503311045,7.8237460503311045,7.8237460503311045,0.0,0,0.0001232170034199953,27,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,7.8237460503311045,7.242508303164733,7.242508303164733,0.0742914894511144,6,0.009489473886787891,27,50,grid,,,,,,,grid,50
random_operator,7.8237460503311045,7.726913188248008,7.726913188248008,0.012376790026179144,48,0.0677151340059936,27,50,grid,1.0,16.0,10.0,11.0,10.0,,grid,50
fixed_schedule,7.8237460503311045,7.2105370876808506,7.2105370876808506,0.07837792263519375,12,0.019008249044418335,27,50,grid,0.0,4.0,4.0,4.0,0.0,,grid,50
nearest_neighbor,8.732224898494756,8.732224898494756,8.732224898494756,0.0,0,0.00013303710147738457,28,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.732224898494756,7.941663458585949,7.941663458585949,0.09053379283040258,5,0.0077569501008838415,28,50,grid,,,,,,,grid,50
random_operator,8.732224898494756,8.732224898494756,8.732224898494756,0.0,2,0.0018282290548086166,28,50,grid,1.0,0.0,0.0,1.0,0.0,,grid,50
fixed_schedule,8.732224898494756,7.530919196228996,7.530919196228996,0.13757154862935783,16,0.02490217797458172,28,50,grid,0.0,6.0,5.0,5.0,0.0,,grid,50
nearest_neighbor,8.885478064236752,8.885478064236752,8.885478064236752,0.0,0,0.00012547406367957592,29,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.885478064236752,7.839698202926736,7.839698202926736,0.11769539621274688,10,0.015952549874782562,29,50,grid,,,,,,,grid,50
random_operator,8.885478064236752,8.774859900167392,8.774859900167392,0.012449320483338727,5,0.00597189087420702,29,50,grid,1.0,0.0,1.0,2.0,1.0,,grid,50
fixed_schedule,8.885478064236752,7.1884302400359665,7.1884302400359665,0.1909911669278944,25,0.040387989953160286,29,50,grid,0.0,9.0,8.0,8.0,0.0,,grid,50
nearest_neighbor,9.21503507614019,9.21503507614019,9.21503507614019,0.0,0,0.00013358215801417828,30,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,9.21503507614019,8.150931746878824,8.150931746878824,0.1154746911399795,4,0.006707777036353946,30,50,grid,,,,,,,grid,50
random_operator,9.21503507614019,9.12590715738113,9.12590715738113,0.009672010797857058,15,0.0183181120082736,30,50,grid,1.0,2.0,2.0,4.0,6.0,,grid,50
fixed_schedule,9.21503507614019,7.747932146044164,7.747932146044164,0.15920752530771012,15,0.02425296395085752,30,50,grid,0.0,5.0,5.0,5.0,0.0,,grid,50
nearest_neighbor,8.052754131987474,8.052754131987474,8.052754131987474,0.0,0,0.0001482649240642786,31,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.052754131987474,7.724266730927086,7.724266730927086,0.040791932260238355,3,0.004865295020863414,31,50,grid,,,,,,,grid,50
random_operator,8.052754131987474,7.787183976064767,7.787183976064767,0.03297879850420339,6,0.007537689059972763,31,50,grid,1.0,3.0,0.0,1.0,1.0,,grid,50
fixed_schedule,8.052754131987474,7.506787891796202,7.506787891796202,0.06779869734536688,12,0.0191145830322057,31,50,grid,0.0,4.0,4.0,4.0,0.0,,grid,50
nearest_neighbor,7.8338133252068864,7.8338133252068864,7.8338133252068864,0.0,0,0.00013895099982619286,32,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,7.8338133252068864,7.329282550898499,7.329282550898499,0.06440423754864784,7,0.011042651953175664,32,50,grid,,,,,,,grid,50
random_operator,7.8338133252068864,7.8338133252068864,7.8338133252068864,0.0,4,0.004895177902653813,32,50,grid,1.0,0.0,2.0,1.0,0.0,,grid,50
fixed_schedule,7.8338133252068864,7.509873149370451,7.509873149370451,0.04135153116223643,13,0.020938667003065348,32,50,grid,0.0,5.0,4.0,4.0,0.0,,grid,50
nearest_neighbor,8.107183823599055,8.107183823599055,8.107183823599055,0.0,0,0.00016217492520809174,33,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.107183823599055,7.384808379754917,7.384808379754917,0.08910312872657312,8,0.012888226890936494,33,50,grid,,,,,,,grid,50
random_operator,8.107183823599055,7.825398671178169,7.825398671178169,0.034757464312162575,5,0.005118557019159198,33,50,grid,1.0,0.0,1.0,1.0,2.0,,grid,50
fixed_schedule,8.107183823599055,7.221134812194366,7.221134812194366,0.10929183680595778,19,0.030078571988269687,33,50,grid,0.0,7.0,6.0,6.0,0.0,,grid,50
nearest_neighbor,8.224928059963991,8.224928059963991,8.224928059963991,0.0,0,0.00015801703557372093,34,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.224928059963991,7.377245832040964,7.377245832040964,0.10306257048608618,9,0.013835126999765635,34,50,grid,,,,,,,grid,50
random_operator,8.224928059963991,8.224928059963991,8.224928059963991,0.0,40,0.055735917994752526,34,50,grid,1.0,9.0,9.0,11.0,10.0,,grid,50
fixed_schedule,8.224928059963991,7.163499565613779,7.163499565613779,0.1290501858024591,29,0.048587223049253225,34,50,grid,0.0,10.0,10.0,9.0,0.0,,grid,50
nearest_neighbor,8.164229722861059,8.164229722861059,8.164229722861059,0.0,0,0.00016006105579435825,35,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.164229722861059,7.370648963537657,7.370648963537657,0.09720215945189019,6,0.00961094512604177,35,50,grid,,,,,,,grid,50
random_operator,8.164229722861059,7.665324574860793,7.665324574860793,0.061108661188606354,32,0.041718907887116075,35,50,grid,1.0,5.0,7.0,8.0,11.0,,grid,50
fixed_schedule,8.164229722861059,7.024495771001296,7.024495771001296,0.13960091650389728,19,0.030416817869991064,35,50,grid,0.0,7.0,6.0,6.0,0.0,,grid,50
nearest_neighbor,8.75017361469918,8.75017361469918,8.75017361469918,0.0,0,0.00015299604274332523,36,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.75017361469918,7.631150611694993,7.631150611694993,0.12788580573125669,15,0.023502237163484097,36,50,grid,,,,,,,grid,50
random_operator,8.75017361469918,7.860245676590441,7.860245676590441,0.10170403209072028,10,0.01319008506834507,36,50,grid,1.0,3.0,2.0,2.0,2.0,,grid,50
fixed_schedule,8.75017361469918,7.841774800972878,7.841774800972878,0.10381494742004978,24,0.037924453150480986,36,50,grid,0.0,8.0,8.0,8.0,0.0,,grid,50
nearest_neighbor,8.580666564230029,8.580666564230029,8.580666564230029,0.0,0,0.00014060409739613533,37,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.580666564230029,7.46324071942687,7.46324071942687,0.13022599543272534,9,0.014559098053723574,37,50,grid,,,,,,,grid,50
random_operator,8.580666564230029,7.838416800725027,7.838416800725027,0.08650257622166514,72,0.10455728904344141,37,50,grid,1.0,27.0,10.0,20.0,14.0,,grid,50
fixed_schedule,8.580666564230029,7.127310358663929,7.127310358663929,0.1693756766665031,24,0.038703242782503366,37,50,grid,0.0,8.0,8.0,8.0,0.0,,grid,50
nearest_neighbor,7.81307600338848,7.81307600338848,7.81307600338848,0.0,0,0.00016945204697549343,38,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,7.81307600338848,7.457492827076507,7.457492827076507,0.045511291091723555,3,0.004811644088476896,38,50,grid,,,,,,,grid,50
random_operator,7.81307600338848,7.81307600338848,7.81307600338848,0.0,31,0.06469718902371824,38,50,grid,1.0,6.0,3.0,9.0,12.0,,grid,50
fixed_schedule,7.81307600338848,7.199491859070069,7.199491859070069,0.07853298035911893,17,0.02680292190052569,38,50,grid,0.0,6.0,6.0,5.0,0.0,,grid,50
nearest_neighbor,9.485030440673492,9.485030440673492,9.485030440673492,0.0,0,0.00014172005467116833,39,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,9.485030440673492,7.576058847135692,7.576058847135692,0.20126151470761672,12,0.01887874212116003,39,50,grid,,,,,,,grid,50
random_operator,9.485030440673492,8.634755795335769,8.634755795335769,0.08964384992288428,7,0.01031077397055924,39,50,grid,1.0,2.0,0.0,4.0,0.0,,grid,50
fixed_schedule,9.485030440673492,7.174674347315966,7.174674347315966,0.24357919648315624,37,0.0590280091855675,39,50,grid,0.0,13.0,12.0,12.0,0.0,,grid,50
nearest_neighbor,8.875028909001824,8.875028909001824,8.875028909001824,0.0,0,0.00012835091911256313,40,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.875028909001824,7.507905626490027,7.507905626490027,0.15404155823370239,12,0.018812937196344137,40,50,grid,,,,,,,grid,50
random_operator,8.875028909001824,8.875028909001824,8.875028909001824,0.0,1,0.0001250850036740303,40,50,grid,1.0,0.0,0.0,0.0,0.0,,grid,50
fixed_schedule,8.875028909001824,7.968896672452095,7.968896672452095,0.10209907436252413,12,0.019501014845445752,40,50,grid,0.0,4.0,4.0,4.0,0.0,,grid,50
nearest_neighbor,8.262450544630903,8.262450544630903,8.262450544630903,0.0,0,0.0001455480232834816,41,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.262450544630903,7.446202093290539,7.446202093290539,0.09879011643473953,4,0.006563934031873941,41,50,grid,,,,,,,grid,50
random_operator,8.262450544630903,8.161737850389063,8.161737850389063,0.01218920388059516,25,0.03000612906180322,41,50,grid,1.0,5.0,5.0,3.0,11.0,,grid,50
fixed_schedule,8.262450544630903,7.3108350761964696,7.3108350761964696,0.11517351460007365,19,0.03013433888554573,41,50,grid,0.0,7.0,6.0,6.0,0.0,,grid,50
nearest_neighbor,7.889548770994774,7.889548770994774,7.889548770994774,0.0,0,0.00012312503531575203,42,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,7.889548770994774,7.498209258186047,7.498209258186047,0.049602268034320586,4,0.006410093978047371,42,50,grid,,,,,,,grid,50
random_operator,7.889548770994774,7.561782676203664,7.561782676203664,0.04154433977214432,19,0.027145457919687033,42,50,grid,1.0,5.0,7.0,4.0,2.0,,grid,50
fixed_schedule,7.889548770994774,7.055906869003257,7.055906869003257,0.1056640786677595,20,0.03220828506164253,42,50,grid,0.0,7.0,7.0,6.0,0.0,,grid,50
nearest_neighbor,7.930779953488361,7.930779953488361,7.930779953488361,0.0,0,0.0001299828290939331,43,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,7.930779953488361,7.504503797617184,7.504503797617184,0.05374958810749501,5,0.007984691997990012,43,50,grid,,,,,,,grid,50
random_operator,7.930779953488361,7.921388501881345,7.921388501881345,0.001184177554048232,48,0.06496678804978728,43,50,grid,1.0,10.0,12.0,12.0,13.0,,grid,50
fixed_schedule,7.930779953488361,7.223383448595173,7.223383448595173,0.089196334918111,18,0.030139837879687548,43,50,grid,0.0,6.0,6.0,6.0,0.0,,grid,50
nearest_neighbor,9.316544124109994,9.316544124109994,9.316544124109994,0.0,0,0.00013765203766524792,44,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,9.316544124109994,7.510001522925484,7.510001522925484,0.1939069441542615,15,0.024898901814594865,44,50,grid,,,,,,,grid,50
random_operator,9.316544124109994,9.028288596936685,9.028288596936685,0.030940177316108174,5,0.007242158986628056,44,50,grid,1.0,0.0,2.0,2.0,0.0,,grid,50
fixed_schedule,9.316544124109994,7.62335356227383,7.62335356227383,0.1817401967167642,17,0.028676735935732722,44,50,grid,0.0,6.0,6.0,5.0,0.0,,grid,50
nearest_neighbor,9.077595541457665,9.077595541457665,9.077595541457665,0.0,0,0.00014495314098894596,45,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,9.077595541457665,8.041450463338293,8.041450463338293,0.11414312010127181,7,0.011088795959949493,45,50,grid,,,,,,,grid,50
random_operator,9.077595541457665,9.077595541457665,9.077595541457665,0.0,23,0.03345816791988909,45,50,grid,1.0,6.0,8.0,5.0,3.0,,grid,50
fixed_schedule,9.077595541457665,7.419643455642642,7.419643455642642,0.18264220720598356,23,0.036983727011829615,45,50,grid,0.0,8.0,8.0,7.0,0.0,,grid,50
nearest_neighbor,8.797909169852078,8.797909169852078,8.797909169852078,0.0,0,0.0001509878784418106,46,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.797909169852078,7.4235648716320135,7.4235648716320135,0.15621260366378295,13,0.020533285103738308,46,50,grid,,,,,,,grid,50
random_operator,8.797909169852078,8.387595600518019,8.387595600518019,0.046637622804755335,30,0.043765712063759565,46,50,grid,1.0,6.0,6.0,11.0,6.0,,grid,50
fixed_schedule,8.797909169852078,7.51597917750582,7.51597917750582,0.14570848227656935,24,0.0395688870921731,46,50,grid,0.0,8.0,8.0,8.0,0.0,,grid,50
nearest_neighbor,7.713950476121987,7.713950476121987,7.713950476121987,0.0,0,0.00015442399308085442,47,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,7.713950476121987,7.478328482104922,7.478328482104922,0.03054491920144123,6,0.010353794088587165,47,50,grid,,,,,,,grid,50
random_operator,7.713950476121987,7.706649233365944,7.706649233365944,0.0009464985260980518,17,0.021983147831633687,47,50,grid,1.0,1.0,6.0,2.0,7.0,,grid,50
fixed_schedule,7.713950476121987,7.421247076538795,7.421247076538795,0.03794468223373166,15,0.025011725956574082,47,50,grid,0.0,5.0,5.0,5.0,0.0,,grid,50
nearest_neighbor,8.46756297194716,8.46756297194716,8.46756297194716,0.0,0,0.00016749207861721516,48,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.46756297194716,7.9289382133167825,7.9289382133167825,0.06361036350303256,6,0.009309494867920876,48,50,grid,,,,,,,grid,50
random_operator,8.46756297194716,8.287504241483438,8.287504241483438,0.0212645280655429,3,0.002569460077211261,48,50,grid,1.0,1.0,0.0,0.0,1.0,,grid,50
fixed_schedule,8.46756297194716,7.280027353000425,7.280027353000425,0.14024526571352502,32,0.05092700105160475,48,50,grid,0.0,11.0,11.0,10.0,0.0,,grid,50
nearest_neighbor,8.416629085682825,8.416629085682825,8.416629085682825,0.0,0,0.00013087899424135685,49,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.416629085682825,7.426100733038277,7.426100733038277,0.11768706242853139,10,0.016004267847165465,49,50,grid,,,,,,,grid,50
random_operator,8.416629085682825,8.077458509432761,8.077458509432761,0.04029767413975896,5,0.005589453037828207,49,50,grid,1.0,2.0,1.0,0.0,1.0,,grid,50
fixed_schedule,8.416629085682825,7.055775706337188,7.055775706337188,0.16168627196136362,22,0.034644898027181625,49,50,grid,0.0,8.0,7.0,7.0,0.0,,grid,50
nearest_neighbor,7.964425396954198,7.964425396954198,7.964425396954198,0.0,0,0.00013195001520216465,50,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,7.964425396954198,7.26024267779913,7.26024267779913,0.08841601045373165,7,0.011015395866706967,50,50,grid,,,,,,,grid,50
random_operator,7.964425396954198,7.699769690063883,7.699769690063883,0.03322973016879859,19,0.024735220009461045,50,50,grid,1.0,5.0,5.0,3.0,5.0,,grid,50
fixed_schedule,7.964425396954198,7.339336236009145,7.339336236009145,0.07848515489693746,14,0.02201419696211815,50,50,grid,0.0,5.0,5.0,4.0,0.0,,grid,50
dqn_quality,7.580335646091739,6.982185604730067,6.982185604730067,0.0789081208653426,100,0.41583261801861227,1,50,grid,0.0,4.0,83.0,13.0,0.0,-0.10826034081951297,grid,50
dqn_quality,8.46020884911008,7.365435186087622,7.365435186087622,0.12940267581427561,63,0.27506611100398004,2,50,grid,1.0,2.0,30.0,30.0,0.0,0.16403382483756554,grid,50
dqn_quality,10.344253627641272,7.860691978916339,7.860691978916339,0.2400909469281103,14,0.06201317301020026,3,50,grid,1.0,1.0,0.0,12.0,0.0,0.5037672146776573,grid,50
dqn_quality,7.615725341638922,7.18705177894108,7.18705177894108,0.05628794940306899,100,0.41874260804615915,4,50,grid,0.0,9.0,80.0,11.0,0.0,-0.1343646501953498,grid,50
dqn_quality,8.569873943899683,7.304245712662718,7.304245712662718,0.14768341279253946,34,0.14508447982370853,5,50,grid,1.0,0.0,3.0,30.0,0.0,0.266464677793684,grid,50
dqn_quality,8.26435587302245,7.43732659033553,7.43732659033553,0.10007183807108451,100,0.42360464413650334,6,50,grid,0.0,12.0,56.0,32.0,0.0,-0.07715807879158136,grid,50
dqn_quality,9.41802242461451,7.633359690659138,7.633359690659138,0.18949442393458937,25,0.10694897104986012,7,50,grid,1.0,3.0,0.0,21.0,0.0,0.371757725956134,grid,50
dqn_quality,8.893239984414235,7.668227787331971,7.668227787331971,0.13774644552819304,62,0.2599732100497931,8,50,grid,1.0,3.0,32.0,26.0,0.0,0.1835498338603654,grid,50
dqn_quality,8.48890490420327,7.463231083259426,7.463231083259426,0.12082522215980801,61,0.25656739296391606,9,50,grid,1.0,0.0,32.0,28.0,0.0,0.15342761644352895,grid,50
dqn_quality,8.18491987114246,7.168458290739468,7.168458290739468,0.12418711440129385,75,0.3163218160625547,10,50,grid,1.0,3.0,38.0,33.0,0.0,0.12443470604710942,grid,50
dqn_quality,8.596294715842443,7.617359868141016,7.617359868141016,0.11387869774838108,79,0.33242661179974675,11,50,grid,1.0,2.0,51.0,25.0,0.0,0.09836422307991041,grid,50
dqn_quality,8.75947055987914,7.201765310418882,7.201765310418882,0.17783098177131743,32,0.13706991984508932,12,50,grid,1.0,7.0,1.0,23.0,0.0,0.3344441693395662,grid,50
dqn_quality,8.98855034045205,7.385733665008079,7.385733665008079,0.178317594577032,33,0.14160656207241118,13,50,grid,1.0,3.0,0.0,29.0,0.0,0.3312540907975774,grid,50
dqn_quality,8.428220439601215,7.425278498331659,7.425278498331659,0.11899806708389926,74,0.32553410483524203,14,50,grid,1.0,3.0,36.0,34.0,0.0,0.11632161516875966,grid,50
dqn_quality,9.010873667600817,7.520536242039859,7.520536242039859,0.16539322162728387,42,0.1853356130886823,15,50,grid,1.0,2.0,0.0,39.0,0.0,0.29097533538920445,grid,50
dqn_quality,8.535197878872358,7.341444657216141,7.341444657216141,0.13986239552936197,43,0.18545116018503904,16,50,grid,1.0,0.0,14.0,28.0,0.0,0.2286523958922964,grid,50
dqn_quality,8.292974275310943,7.14892734225962,7.14892734225962,0.13795375399357873,54,0.22991699702106416,17,50,grid,1.0,3.0,36.0,14.0,0.0,0.19736097960624743,grid,50
dqn_quality,8.516002186118326,6.896195167156701,6.896195167156701,0.1902074451791503,31,0.1331877619959414,18,50,grid,1.0,8.0,0.0,22.0,0.0,0.3528627025422248,grid,50
dqn_quality,9.959562270483039,7.672713187755978,7.672713187755978,0.22961341278065514,31,0.1353264399804175,19,50,grid,1.0,0.0,14.0,16.0,0.0,0.4414563345033835,grid,50
dqn_quality,8.734724985059252,7.393895457860897,7.393895457860897,0.15350563749767093,46,0.1983427400700748,20,50,grid,1.0,2.0,21.0,22.0,0.0,0.25294219468525736,grid,50
dqn_quality,9.150084694215336,7.451562524397661,7.451562524397661,0.18562912001147666,28,0.12194772902876139,21,50,grid,1.0,0.0,0.0,27.0,0.0,0.3598270126081229,grid,50
dqn_quality,9.150129081710881,7.3203278576469835,7.3203278576469835,0.19997545474208367,21,0.09188000811263919,22,50,grid,1.0,1.0,0.0,19.0,0.0,0.40697662120130007,grid,50
dqn_quality,9.299062596700306,7.8329988351833455,7.8329988351833455,0.15765715589840001,33,0.1411338411271572,23,50,grid,1.0,2.0,2.0,28.0,0.0,0.28471369955139747,grid,50
dqn_quality,8.159595042859626,7.292319519015912,7.292319519015912,0.10628903999379943,85,0.35808579507283866,24,50,grid,1.0,1.0,54.0,29.0,0.0,0.062455085662939676,grid,50
dqn_quality,7.700336957299761,6.984331210598168,6.984331210598168,0.09298369028160959,92,0.38420430989935994,25,50,grid,1.0,2.0,71.0,18.0,0.0,0.019307640580008417,grid,50
dqn_quality,7.847881308591726,7.157047703148923,7.157047703148923,0.08802803945142369,100,0.43400806188583374,26,50,grid,1.0,8.0,59.0,32.0,0.0,-0.008296422352657443,grid,50
dqn_quality,7.8237460503311045,6.988865057168873,6.988865057168873,0.10671115700731354,85,0.3565079988911748,27,50,grid,1.0,3.0,62.0,19.0,0.0,0.06974938194778299,grid,50
dqn_quality,8.732224898494756,7.2718687813866065,7.2718687813866065,0.1672375750835143,43,0.17992124194279313,28,50,grid,1.0,3.0,22.0,17.0,0.0,0.28674893357724573,grid,50
dqn_quality,8.885478064236752,7.661362757180023,7.661362757180023,0.13776583524342742,62,0.26201422698795795,29,50,grid,1.0,4.0,27.0,30.0,0.0,0.18576567558672294,grid,50
dqn_quality,9.21503507614019,7.501704734653467,7.501704734653467,0.18592770698430897,26,0.11312844604253769,30,50,grid,1.0,1.0,0.0,24.0,0.0,0.360767119527283,grid,50
dqn_quality,8.052754131987474,7.295122517338012,7.295122517338012,0.0940835398959925,96,0.4038979259785265,31,50,grid,1.0,4.0,63.0,28.0,0.0,0.016460135382780766,grid,50
dqn_quality,7.8338133252068864,7.115331505857698,7.115331505857698,0.0917154634049457,95,0.4092587288469076,32,50,grid,1.0,3.0,71.0,20.0,0.0,0.014685739577322277,grid,50
dqn_quality,8.107183823599055,7.177685305104289,7.177685305104289,0.11465122029046702,88,0.37258745403960347,33,50,grid,1.0,5.0,48.0,34.0,0.0,0.07447636683547953,grid,50
dqn_quality,8.224928059963991,7.270292553089938,7.270292553089938,0.11606612239210672,72,0.30737354792654514,34,50,grid,1.0,1.0,43.0,27.0,0.0,0.11957024499074062,grid,50
dqn_quality,8.164229722861059,6.977298839866859,6.977298839866859,0.14538185760141176,54,0.22933723288588226,35,50,grid,1.0,1.0,35.0,17.0,0.0,0.2048164090508447,grid,50
dqn_quality,8.75017361469918,7.429275418600208,7.429275418600208,0.15095679860340497,32,0.1386603289283812,36,50,grid,1.0,0.0,3.0,28.0,0.0,0.27051906982554114,grid,50
dqn_quality,8.580666564230029,7.643062140812793,7.643062140812793,0.10926941588964657,77,0.33109318697825074,37,50,grid,1.0,1.0,51.0,24.0,0.0,0.09179796058092972,grid,50
dqn_quality,7.81307600338848,7.08620309614955,7.08620309614955,0.09303287295857487,96,0.40632044593803585,38,50,grid,1.0,2.0,72.0,21.0,0.0,0.013345020659953521,grid,50
dqn_quality,9.485030440673492,7.802618782348167,7.802618782348167,0.1773754621925983,30,0.12914713099598885,39,50,grid,1.0,2.0,0.0,27.0,0.0,0.33632490904610784,grid,50
dqn_quality,8.875028909001824,7.486524459847971,7.486524459847971,0.15645069592342517,35,0.15377020998857915,40,50,grid,1.0,1.0,2.0,31.0,0.0,0.27720818395947094,grid,50
dqn_quality,8.262450544630903,7.1281620006707245,7.1281620006707245,0.13728233988610813,51,0.2173954420723021,41,50,grid,1.0,2.0,24.0,24.0,0.0,0.20641423533315317,grid,50
dqn_quality,7.889548770994774,7.132439275792496,7.132439275792496,0.09596359908258936,96,0.4028738441411406,42,50,grid,1.0,5.0,63.0,27.0,0.0,0.021435955507161278,grid,50
dqn_quality,7.930779953488361,7.2593930614114965,7.2593930614114965,0.08465584671549924,100,0.4305541461799294,43,50,grid,0.0,4.0,67.0,29.0,0.0,-0.09392148484502538,grid,50
dqn_quality,9.316544124109994,7.56400758572002,7.56400758572002,0.18811015276089757,28,0.12331302696838975,44,50,grid,1.0,2.0,0.0,25.0,0.0,0.3656576475121064,grid,50
dqn_quality,9.077595541457665,7.159249929952505,7.159249929952505,0.21132750437536182,16,0.06965378415770829,45,50,grid,1.0,0.0,0.0,15.0,0.0,0.4319927342470459,grid,50
dqn_quality,8.797909169852078,7.637095019128222,7.637095019128222,0.13194204762895648,49,0.21630829898640513,46,50,grid,1.0,0.0,22.0,26.0,0.0,0.20116325759370998,grid,50
dqn_quality,7.713950476121987,7.086125058456651,7.086125058456651,0.08138831323959454,100,0.43671190505847335,47,50,grid,0.0,5.0,78.0,17.0,0.0,-0.10357653345704114,grid,50
dqn_quality,8.46756297194716,7.391180165922186,7.391180165922186,0.1271183703730348,57,0.2487756300251931,48,50,grid,1.0,2.0,28.0,26.0,0.0,0.16432962952206734,grid,50
dqn_quality,8.416629085682825,7.387105503540326,7.387105503540326,0.12232017968972618,62,0.2634633288253099,49,50,grid,1.0,0.0,32.0,29.0,0.0,0.14943986528386713,grid,50
dqn_quality,7.964425396954198,7.119251160130586,7.119251160130586,0.106118670801641,94,0.39384968602098525,50,50,grid,1.0,5.0,74.0,14.0,0.0,0.04492395982450134,grid,50
dqn_efficiency,7.580335646091739,7.317641126649254,7.317641126649254,0.03465473452721384,5,0.019474207889288664,1,50,grid,1.0,0.0,3.0,1.0,0.0,0.0582412004004111,grid,50
dqn_efficiency,8.46020884911008,7.979623094485281,7.979623094485281,0.05680542445182674,7,0.02803005580790341,2,50,grid,1.0,1.0,3.0,2.0,0.0,0.1044160378851727,grid,50
dqn_efficiency,10.344253627641272,8.629303108615677,8.629303108615677,0.16578774851798023,10,0.04072289098985493,3,50,grid,1.0,8.0,0.0,1.0,0.0,0.34813681481299696,grid,50
dqn_efficiency,7.615725341638922,7.449534061661887,7.449534061661887,0.021822121009063347,8,0.03179876087233424,4,50,grid,1.0,0.0,7.0,0.0,0.0,0.014822561917716082,grid,50
dqn_efficiency,8.569873943899683,8.054016806102386,8.054016806102386,0.0601942503675333,6,0.023890051990747452,5,50,grid,1.0,1.0,2.0,2.0,0.0,0.11513440943048908,grid,50
dqn_efficiency,8.26435587302245,7.949798547103417,7.949798547103417,0.03806192893336668,18,0.07447304297238588,6,50,grid,1.0,1.0,10.0,6.0,0.0,-0.003989750873506316,grid,50
dqn_efficiency,9.41802242461451,8.328877302157991,8.328877302157991,0.11564477905786023,5,0.019659735960885882,7,50,grid,1.0,3.0,0.0,1.0,0.0,0.24633908237723356,grid,50
dqn_efficiency,8.893239984414235,8.002302491463613,8.002302491463613,0.10018142932294934,5,0.02008954808115959,8,50,grid,1.0,3.0,0.0,1.0,0.0,0.21155333170268176,grid,50
dqn_efficiency,8.48890490420327,7.975178203009779,7.975178203009779,0.0605174291608709,12,0.048604073002934456,9,50,grid,1.0,1.0,8.0,2.0,0.0,0.08522949845567002,grid,50
dqn_efficiency,8.18491987114246,7.986703866135622,7.986703866135622,0.024217219976176846,13,0.056537256110459566,10,50,grid,1.0,0.0,0.0,12.0,0.0,-0.007096187144132394,grid,50
dqn_efficiency,8.596294715842443,8.038564813144585,8.038564813144585,0.06488026773558565,8,0.032147561898455024,11,50,grid,1.0,3.0,3.0,1.0,0.0,0.11646884601968333,grid,50
dqn_efficiency,8.75947055987914,7.874984520270757,7.874984520270757,0.10097482873674819,6,0.023814782965928316,12,50,grid,1.0,2.0,2.0,1.0,0.0,0.2069638089546375,grid,50
dqn_efficiency,8.98855034045205,7.416988361887473,7.416988361887473,0.1748404268808424,5,0.02085784706287086,13,50,grid,1.0,4.0,0.0,0.0,0.0,0.38224520686000474,grid,50
dqn_efficiency,8.428220439601215,7.803700407715422,7.803700407715422,0.07409868267699729,5,0.019662629812955856,14,50,grid,1.0,3.0,0.0,1.0,0.0,0.15234994531735196,grid,50
dqn_efficiency,9.010873667600817,8.113263458914727,8.113263458914727,0.0996141153230798,5,0.019696634961292148,15,50,grid,1.0,3.0,0.0,1.0,0.0,0.21019330975661515,grid,50
dqn_efficiency,8.535197878872358,7.827589130424002,7.827589130424002,0.08290478539459979,8,0.03239706810563803,16,50,grid,1.0,2.0,3.0,2.0,0.0,0.1601096156488998,grid,50
dqn_efficiency,8.292974275310943,7.802436362419447,7.802436362419447,0.059151023095764255,7,0.02800354198552668,17,50,grid,1.0,2.0,3.0,1.0,0.0,0.11271676234682133,grid,50
dqn_efficiency,8.516002186118326,7.6703013483887,7.6703013483887,0.09930725935089318,4,0.015424642013385892,18,50,grid,1.0,3.0,0.0,0.0,0.0,0.21212794920157288,grid,50
dqn_efficiency,9.959562270483039,8.18463426336157,8.18463426336157,0.17821345546297637,6,0.023936202051118016,19,50,grid,1.0,5.0,0.0,0.0,0.0,0.3881450470601662,grid,50
